# M=40, N=20, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=2.0, Vnum=81, PBC
# start time 2022-02-14 21:20:02
#                       V#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      1.500000000000E-01      3.355583354735E-03      7.984421848697E-04      5.989512354243E-04      5.322975144235E-04      4.989317059541E-04      4.788811455074E-04      4.654882229569E-04      4.558996767590E-04      4.486888761406E-04      4.430632484476E-04      3.491154088783E-02
      2.000000000000E-01      5.512442981438E-03      1.405060617912E-03      1.054165972129E-03      9.367192226057E-04      8.778763364226E-04      8.424754427918E-04      8.187956203152E-04      8.018136164059E-04      7.890178047454E-04      7.790128373593E-04      4.609612845287E-02
      2.500000000000E-01      8.060053236254E-03      2.173431095379E-03      1.630960319824E-03      1.448992151944E-03      1.357724620075E-03      1.302738978747E-03      1.265894557306E-03      1.239416779453E-03      1.219418356901E-03      1.203739684929E-03      5.706916770513E-02
      3.000000000000E-01      1.095255644342E-02      3.098818547926E-03      2.325918140329E-03      2.065975127884E-03      1.935432312430E-03      1.856654262226E-03      1.803759384217E-03      1.765655554238E-03      1.736796709611E-03      1.714101703922E-03      6.783877051878E-02
      3.500000000000E-01      1.415303734269E-02      4.176714512925E-03      3.135815945768E-03      2.784685372767E-03      2.608090707207E-03      2.501321743222E-03      2.429467549959E-03      2.377566258147E-03      2.338136931126E-03      2.307023491355E-03      7.841261226356E-02
      4.000000000000E-01      1.763085914826E-02      5.402830265279E-03      4.057615719229E-03      3.602295134804E-03      3.372926013117E-03      3.233961722761E-03      3.140203979092E-03      3.072281973639E-03      3.020510296273E-03      2.979508159000E-03      8.879796594174E-02
      4.500000000000E-01      2.136005646340E-02      6.773090208191E-03      5.088458192928E-03      4.516128401487E-03      4.227298502355E-03      4.051915743996E-03      3.933264653744E-03      3.847038320944E-03      3.781083275105E-03      3.728647576659E-03      9.900173320367E-02
      5.000000000000E-01      2.531828404583E-02      8.283625615989E-03      6.225656630281E-03      5.523657766999E-03      5.168701529980E-03      4.952647589505E-03      4.806059548772E-03      4.699178337034E-03      4.617124383509E-03      4.551631233763E-03      1.090304727180E-01
      5.500000000000E-01      2.948608800539E-02      9.930768717328E-03      7.466691083032E-03      6.622501454833E-03      6.194760455923E-03      5.933743942582E-03      5.756115001330E-03      5.626156563260E-03      5.526010017504E-03      5.445753858398E-03      1.188904261029E-01
      6.000000000000E-01      3.384637785724E-02      1.171104706568E-02      8.809203065741E-03      7.810420470142E-03      7.303231473745E-03      6.992914741861E-03      6.781075566833E-03      6.625542414430E-03      6.505229363110E-03      6.408421903168E-03      1.285875414219E-01
      6.500000000000E-01      3.838403147406E-02      1.362117855028E-02      1.025099089856E-02      9.085316124863E-03      8.492000595125E-03      8.127993487606E-03      7.878705630344E-03      7.695023109578E-03      7.552388673182E-03      7.437159199998E-03      1.381274954953E-01
      7.000000000000E-01      4.308559028694E-02      1.565806637469E-02      1.179000519770E-02      1.044522750128E-02      9.759082410928E-03      9.336937161895E-03      9.046890469747E-03      8.832405890544E-03      8.665214664068E-03      8.529611561043E-03      1.475157133692E-01
      7.500000000000E-01      4.793902038559E-02      1.781879496464E-02      1.342434522795E-02      1.188832949888E-02      1.110261924288E-02      1.061782636104E-02      1.028363736063E-02      1.003562011397E-02      9.841557615705E-03      9.683550908724E-03      1.567573874873E-01
      8.000000000000E-01      5.293352041196E-02      2.010062583756E-02      1.515225537751E-02      1.341293083711E-02      1.252088012566E-02      1.196886512916E-02      1.158707625135E-02      1.130271877927E-02      1.107939376815E-02      1.089687855559E-02      1.658574944444E-01
      8.500000000000E-01      5.805936606343E-02      2.250099433455E-02      1.697212242818E-02      1.501747261708E-02      1.401226018812E-02      1.338838104219E-02      1.295546054558E-02      1.263188002199E-02      1.237682753870E-02      1.216762815457E-02      1.748208114295E-01
      9.000000000000E-01      6.330778149110E-02      2.501750641857E-02      1.888247301281E-02      1.670052693100E-02      1.557527998036E-02      1.487482513230E-02      1.438716761736E-02      1.402140822833E-02      1.373209324315E-02      1.349396802874E-02      1.836519308167E-01
      9.500000000000E-01      6.867083327566E-02      2.764793656590E-02      2.088197203445E-02      1.846079620181E-02      1.720858537871E-02      1.642677225251E-02      1.588069963560E-02      1.546973533019E-02      1.514355686631E-02      1.487420341416E-02      1.923552748186E-01
      1.000000000000E+00      7.414134032856E-02      3.039022536325E-02      2.296942099189E-02      2.029711235905E-02      1.891094727001E-02      1.804292115265E-02      1.743468402509E-02      1.697542165581E-02      1.660971730032E-02      1.630677807391E-02      2.009351080583E-01
      1.050000000000E+00      7.971279855568E-02      3.324247817335E-02      2.514375724450E-02      2.220843675321E-02      2.068126184290E-02      1.972209504442E-02      1.904787430456E-02      1.853715704718E-02      1.812920773695E-02      1.779027594846E-02      2.093955502484E-01
      1.100000000000E+00      8.537931675706E-02      3.620296427207E-02      2.740405376497E-02      2.419386043189E-02      2.251855115336E-02      2.146324235593E-02      2.071915102934E-02      2.015376199527E-02      1.970079698689E-02      1.932342263601E-02      2.177405880930E-01
      1.150000000000E+00      9.113556163745E-02      3.927011634539E-02      2.974951929636E-02      2.625260471955E-02      2.442196392186E-02      2.326543764627E-02      2.244752282091E-02      2.182418878681E-02      2.132339073087E-02      2.090508671864E-02      2.259740863546E-01
      1.200000000000E+00      9.697671111613E-02      4.244253087868E-02      3.217949932377E-02      2.838402246221E-02      2.639077689403E-02      2.512788299249E-02      2.423212778141E-02      2.354752294945E-02      2.299603298058E-02      2.253428120545E-02      2.340997987241E-01
      1.250000000000E+00      1.028984136100E-01      4.571896865541E-02      3.469347726779E-02      3.058759944622E-02      2.842439633557E-02      2.704990946598E-02      2.607223494800E-02      2.532298468365E-02      2.471790746827E-02      2.421016484053E-02      2.421213777481E-01
      1.300000000000E+00      1.088967534361E-01      4.909835620852E-02      3.729107655126E-02      3.286295655687E-02      3.052236017476E-02      2.903097917494E-02      2.796724623566E-02      2.714993070651E-02      2.648833937092E-02      2.593204366472E-02      2.500423846472E-01
      1.350000000000E+00      1.149682207948E-01      5.257978770692E-02      3.997206315280E-02      3.520985236088E-02      3.268434051877E-02      3.107068763095E-02      2.991669865220E-02      2.902785631464E-02      2.830679719713E-02      2.769937268035E-02      2.578662985615E-01
      1.400000000000E+00      1.211096860321E-01      5.616252755670E-02      4.273634887174E-02      3.762818631545E-02      3.491014673187E-02      3.316876661785E-02      3.192026695685E-02      3.095639783184E-02      3.017289499923E-02      2.951175777891E-02      2.655965255189E-01
      1.450000000000E+00      1.273183770672E-01      5.984601331397E-02      4.558399500627E-02      4.011800236877E-02      3.719972888018E-02      3.532508739757E-02      3.397776662161E-02      3.293533532255E-02      3.208639481098E-02      3.136895785088E-02      2.732364066220E-01
      1.500000000000E+00      1.335918601298E-01      6.362985936396E-02      4.851521680855E-02      4.267949327061E-02      3.955318183135E-02      3.753966451962E-02      3.608915734459E-02      3.496459580604E-02      3.404720953421E-02      3.327088729194E-02      2.807892260902E-01
      1.550000000000E+00      1.399280224909E-01      6.751386069791E-02      5.153038821487E-02      4.531300519085E-02      4.197074967113E-02      3.981265994354E-02      3.825454686321E-02      3.704425675141E-02      3.605540608339E-02      3.521761874063E-02      2.882582182263E-01
      1.600000000000E+00      1.463250574075E-01      7.149799715671E-02      5.463004715128E-02      4.801904291324E-02      4.445283068205E-02      4.214438770340E-02      4.047419528303E-02      3.917455005895E-02      3.811120898515E-02      3.720938623818E-02      2.956465740237E-01
      1.650000000000E+00      1.527814507924E-01      7.558243810609E-02      5.781490140411E-02      5.079827560604E-02      4.699998289118E-02      4.453531912368E-02      4.274851993193E-02      4.135586653639E-02      4.021500443972E-02      3.924658881656E-02      3.029574469344E-01
      1.700000000000E+00      1.592959681120E-01      7.976754642643E-02      6.108583420445E-02      5.365154249324E-02      4.961292962872E-02      4.698608811678E-02      4.507810034100E-02      4.358876053116E-02      4.236734455794E-02      4.132979427474E-02      3.101939570737E-01
      1.750000000000E+00      1.658676418599E-01      8.405388230877E-02      6.444390991438E-02      5.657985875738E-02      5.229256539044E-02      4.949749682420E-02      4.746368358635E-02      4.587395492732E-02      4.456895195849E-02      4.345974330660E-02      3.173591941820E-01
      1.800000000000E+00      1.724957590047E-01      8.844220656546E-02      6.789037961260E-02      5.958442151831E-02      5.503996187555E-02      5.207052149109E-02      4.990618989352E-02      4.821234641728E-02      4.682072464225E-02      4.563735390317E-02      3.244562190149E-01
      1.850000000000E+00      1.791798471155E-01      9.293348242976E-02      7.142668576615E-02      6.266661522869E-02      5.785637364858E-02      5.470631810068E-02      5.240671809007E-02      5.060501067999E-02      4.912374081315E-02      4.786372573044E-02      3.314880623309E-01
      1.900000000000E+00      1.859196574627E-01      9.752887443237E-02      7.505446488867E-02      6.582801561161E-02      6.074324270897E-02      5.740622716936E-02      5.496655039664E-02      5.305320702671E-02      5.147926326394E-02      5.014014414928E-02      3.384577203865E-01
      1.950000000000E+00      1.927151462743E-01      1.022297455520E-01      7.877554910084E-02      6.907039285496E-02      6.370220253902E-02      6.017177815668E-02      5.758715690921E-02      5.555838277622E-02      5.388874350753E-02      5.246808398511E-02      3.453681477897E-01
      2.000000000000E+00      1.995664503282E-01      1.070376491861E-01      8.259196384406E-02      7.239571182461E-02      6.673507975413E-02      6.300469188525E-02      6.027019837998E-02      5.812217613870E-02      5.635382457582E-02      5.484921209137E-02      3.522222451818E-01


 Calculation finished at  2022-02-15 00:13:09
