# M=22, N=11, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=0.0, Vnum=201, PBC
# start time 2022-10-16 02:17:39
#                       V#                 S1(n=1)#                 S2(n=1)                 S3(n=1)#                 S4(n=1)#                 S5(n=1)#                 S6(n=1)#                 S7(n=1)#                 S8(n=1)#                 S9(n=1)#                S10(n=1)#               S1/2(n=1)#               Sinf(n=1)
     -1.040000000000E+00      1.027852243716E-01      4.787307934737E-02      3.634871028409E-02      3.191357288387E-02      2.952362686830E-02      2.796912682964E-02      2.683625241058E-02      2.594700055805E-02      2.521230168821E-02      2.458264009933E-02      2.308785907303E-01      1.051642675007E-03
     -1.050000000000E+00      1.045243085470E-01      4.892971466698E-02      3.716133664695E-02      3.261779308163E-02      3.016522163933E-02      2.856760867226E-02      2.740168224666E-02      2.648532812432E-02      2.572741257865E-02      2.507726879346E-02      2.329905744191E-01      1.058692581068E-03
     -1.060000000000E+00      1.062761359516E-01      5.000088541701E-02      3.798561394569E-02      3.333170509949E-02      3.081518234360E-02      2.917345585945E-02      2.797366086891E-02      2.702950635144E-02      2.624776066527E-02      2.557658659484E-02      2.351011635150E-01      1.065458116797E-03
     -1.070000000000E+00      1.080406955221E-01      5.108670345509E-02      3.882164876519E-02      3.405538522612E-02      3.147355825248E-02      2.978669564254E-02      2.855219734453E-02      2.757952908438E-02      2.677332699565E-02      2.608056382468E-02      2.372103898329E-01      1.071934191101E-03
     -1.080000000000E+00      1.098179746942E-01      5.218727962565E-02      3.966954747311E-02      3.478890932826E-02      3.214039782197E-02      3.040735413793E-02      2.913729939414E-02      2.813538870791E-02      2.730409112781E-02      2.658916935655E-02      2.393182843275E-01      1.078115746138E-03
     -1.090000000000E+00      1.116079642731E-01      5.330272753039E-02      4.052941912056E-02      3.553235526190E-02      3.281575077985E-02      3.103545817246E-02      2.972897504347E-02      2.869707763642E-02      2.784003248048E-02      2.710237184417E-02      2.414248809432E-01      1.083997792330E-03
     -1.100000000000E+00      1.134106554195E-01      5.443316121594E-02      4.140137369467E-02      3.628580143227E-02      3.349966687969E-02      3.167103418427E-02      3.032723164854E-02      2.926458745004E-02      2.838112957120E-02      2.762013905394E-02      2.435302141133E-01      1.089575445898E-03
     -1.110000000000E+00      1.152260400568E-01      5.557869550700E-02      4.228552239045E-02      3.704932702550E-02      3.419219610037E-02      3.231410839915E-02      3.093207605703E-02      2.983790904759E-02      2.892736016532E-02      2.814243801344E-02      2.456343189870E-01      1.094843821643E-03
     -1.120000000000E+00      1.170541113062E-01      5.673944622316E-02      4.318197777294E-02      3.782301214285E-02      3.489338875588E-02      3.296470692257E-02      3.154351468953E-02      3.041703272260E-02      2.947870135090E-02      2.866923508775E-02      2.477372321575E-01      1.099798077987E-03
     -1.130000000000E+00      1.188948639316E-01      5.791553061976E-02      4.409085414761E-02      3.860693811581E-02      3.560329576705E-02      3.362285597995E-02      3.216155375874E-02      3.100194836924E-02      3.003512973711E-02      2.920049617428E-02      2.498389918672E-01      1.104433486160E-03
     -1.140000000000E+00      1.207482935315E-01      5.910706667828E-02      4.501226702268E-02      3.940118707208E-02      3.632196829083E-02      3.428858159508E-02      3.278619899256E-02      3.159264524836E-02      3.059662126169E-02      2.973618654999E-02      2.519396373659E-01      1.108745417910E-03
     -1.150000000000E+00      1.226143969614E-01      6.031417346990E-02      4.594633341313E-02      4.020584219933E-02      3.704945795178E-02      3.496190979855E-02      3.341745582796E-02      3.218911217344E-02      3.116315137363E-02      3.027627105358E-02      2.540392093179E-01      1.112729329364E-03
     -1.160000000000E+00      1.244931724940E-01      6.153697123978E-02      4.689317191494E-02      4.102098780382E-02      3.778581688168E-02      3.564286665389E-02      3.405532943134E-02      3.279133753144E-02      3.173469505916E-02      3.082071411982E-02      2.561377495977E-01      1.116380213480E-03
     -1.170000000000E+00      1.263846188356E-01      6.277558051639E-02      4.785290203123E-02      4.184670877998E-02      3.853109728282E-02      3.633147789362E-02      3.469982439853E-02      3.339930904180E-02      3.231122665560E-02      3.136947964390E-02      2.582353013461E-01      1.119693745953E-03
     -1.180000000000E+00      1.282887377981E-01      6.403012442913E-02      4.882564598864E-02      4.268309211154E-02      3.928535271016E-02      3.702777003645E-02      3.535094574147E-02      3.401301463624E-02      3.289272064100E-02      3.192253169316E-02      2.603319104592E-01      1.122665538906E-03
     -1.190000000000E+00      1.302055318759E-01      6.530072662210E-02      4.981152712955E-02      4.353022555706E-02      4.004863694776E-02      3.773176940995E-02      3.600869803630E-02      3.463244171994E-02      3.347915099935E-02      3.247983396838E-02      2.624276233718E-01      1.125291032768E-03
     -1.200000000000E+00      1.321350046692E-01      6.658751155312E-02      5.081067021474E-02      4.438819795077E-02      4.082100430461E-02      3.844350244465E-02      3.667308572029E-02      3.525757747462E-02      3.407049153108E-02      3.304135012137E-02      2.645224889660E-01      1.127566192469E-03
     -1.210000000000E+00      1.340771619873E-01      6.789060529897E-02      5.182320197714E-02      4.525709959827E-02      4.160250989210E-02      3.916299586188E-02      3.734411321313E-02      3.588840893095E-02      3.466671589016E-02      3.360704376667E-02      2.666165578721E-01      1.129486416612E-03
     -1.220000000000E+00      1.360320108196E-01      6.921013486326E-02      5.284925065475E-02      4.613702198591E-02      4.239320945953E-02      3.989027660819E-02      3.802178493506E-02      3.652492305944E-02      3.526779773753E-02      3.417687868769E-02      2.687098819734E-01      1.131047482896E-03
     -1.230000000000E+00      1.379995611401E-01      7.054622961606E-02      5.388894714496E-02      4.702805871060E-02      4.319316015451E-02      4.062537248707E-02      3.870610583989E-02      3.716710722669E-02      3.587371113667E-02      3.475081918323E-02      2.708025161660E-01      1.132245212188E-03
     -1.240000000000E+00      1.399798237876E-01      7.189901935227E-02      5.494242349472E-02      4.793030426910E-02      4.400241951497E-02      4.136831130720E-02      3.939708069635E-02      3.781494859511E-02      3.648443006001E-02      3.532882966984E-02      2.728945169488E-01      1.133075546978E-03
     -1.250000000000E+00      1.419728136929E-01      7.326863711839E-02      5.600981509757E-02      4.884385586161E-02      4.482104699977E-02      4.211912220613E-02      4.009471524711E-02      3.846843514625E-02      3.709992929670E-02      3.591087548847E-02      2.749859445020E-01      1.133534312902E-03
     -1.260000000000E+00      1.439785427428E-01      7.465521314051E-02      5.709125605513E-02      4.976880968854E-02      4.564910092519E-02      4.287783307725E-02      4.079901404199E-02      3.912755386417E-02      3.772018294342E-02      3.649692166679E-02      2.770768561621E-01      1.133617692532E-03
     -1.270000000000E+00      1.459970310398E-01      7.605888393386E-02      5.818688625036E-02      5.070526668317E-02      4.648664326485E-02      4.364447465843E-02      4.150998395101E-02      3.979229376502E-02      3.834516701774E-02      3.708693516843E-02      2.791673196732E-01      1.133320748369E-03
     -1.280000000000E+00      1.480282967122E-01      7.747978384912E-02      5.929684473364E-02      5.165332716812E-02      4.733373518654E-02      4.441907674240E-02      4.222763092941E-02      4.046264313746E-02      3.897485711389E-02      3.768088291424E-02      2.812574003758E-01      1.132640359919E-03
     -1.290000000000E+00      1.500723645628E-01      7.891805331514E-02      6.042127630676E-02      5.261309627292E-02      4.819044165210E-02      4.520167215422E-02      4.295196349227E-02      4.113859259463E-02      3.960923108970E-02      3.827873414785E-02      2.833471675964E-01      1.131572395451E-03
     -1.300000000000E+00      1.521292602887E-01      8.037383254870E-02      6.156032652962E-02      5.358467988157E-02      4.905682801725E-02      4.599229384899E-02      4.368299022241E-02      4.182013293432E-02      4.024826723466E-02      3.888045887467E-02      2.854366931336E-01      1.130112560368E-03
     -1.310000000000E+00      1.541990116583E-01      8.184726272539E-02      6.271414267450E-02      5.456818540614E-02      4.993296066800E-02      4.679097544351E-02      4.442072022237E-02      4.250725552932E-02      4.089194461138E-02      3.948602816249E-02      2.875260535314E-01      1.128257770802E-03
     -1.320000000000E+00      1.562816495581E-01      8.333848737169E-02      6.388287493990E-02      5.556372297382E-02      5.081890820976E-02      4.759775241087E-02      4.516516431302E-02      4.319995352539E-02      4.154024424489E-02      4.009541531251E-02      2.896153265241E-01      1.126003857445E-03
     -1.330000000000E+00      1.583772099126E-01      8.484765384425E-02      6.506667749829E-02      5.657140608832E-02      5.171474182673E-02      4.841266220939E-02      4.591633498930E-02      4.389822166865E-02      4.219314885681E-02      4.070859552735E-02      2.917045945125E-01      1.123347284290E-03
     -1.340000000000E+00      1.604857300442E-01      8.637490959204E-02      6.626570568180E-02      5.759134959271E-02      5.262053381550E-02      4.923574325125E-02      4.667424573474E-02      4.460205589996E-02      4.285064268520E-02      4.132554590950E-02      2.937939430922E-01      1.120283898518E-03
     -1.350000000000E+00      1.626072537269E-01      8.792040728866E-02      6.748012002911E-02      5.862367287610E-02      5.353636017721E-02      5.006703702450E-02      4.743891277100E-02      4.531145480174E-02      4.351271268054E-02      4.194624644598E-02      2.958834629644E-01      1.116810299230E-03
     -1.360000000000E+00      1.647418268722E-01      8.948430038660E-02      6.871008281543E-02      5.966849717805E-02      5.446229848073E-02      5.090658638636E-02      4.821035370259E-02      4.602641853884E-02      4.417934769836E-02      4.257067941457E-02      2.979732476581E-01      1.112922725788E-03
     -1.370000000000E+00      1.668895019481E-01      9.106674731515E-02      6.995576140290E-02      6.072594831899E-02      5.539843014314E-02      5.175443749605E-02      4.898858916939E-02      4.674695027716E-02      4.485053971690E-02      4.319883042439E-02      3.000633968160E-01      1.108617948745E-03
     -1.380000000000E+00      1.690503339997E-01      9.266790784735E-02      7.121732541094E-02      6.179615448847E-02      5.634483866446E-02      5.261063839320E-02      4.977364170653E-02      4.747305528163E-02      4.552628313799E-02      4.383068788907E-02      3.021540126692E-01      1.103891628000E-03
     -1.390000000000E+00      1.712243814081E-01      9.428794311694E-02      7.249494675631E-02      6.287924648711E-02      5.730161004540E-02      5.347523955087E-02      5.056553640109E-02      4.820474165005E-02      4.620657557391E-02      4.446624384396E-02      3.042452008333E-01      1.098740666677E-03
     -1.400000000000E+00      1.734117118384E-01      9.592702145789E-02      7.378880432839E-02      6.397536126525E-02      5.826883543985E-02      5.434829583834E-02      5.136430230710E-02      4.894202128593E-02      4.689141845898E-02      4.510549426029E-02      3.063370785213E-01      1.093161150306E-03
     -1.410000000000E+00      1.756123980896E-01      9.758531513165E-02      7.509908144692E-02      6.508464022696E-02      5.924661013654E-02      5.522986603061E-02      5.216997237470E-02      4.968491016417E-02      4.758081758289E-02      4.574843978698E-02      3.084297625541E-01      1.087149129175E-03
     -1.420000000000E+00      1.778265192686E-01      9.926299953954E-02      7.642596518210E-02      6.620722855153E-02      6.023503284782E-02      5.612001206481E-02      5.298258268508E-02      5.043342755595E-02      4.827478231428E-02      4.639508497857E-02      3.105233830275E-01      1.080703217172E-03
     -1.430000000000E+00      1.800541575617E-01      1.009602526994E-01      7.776964624946E-02      6.734327551756E-02      6.123420637783E-02      5.701879997217E-02      5.380217358423E-02      5.118759731378E-02      4.897332699310E-02      4.704543975595E-02      3.126180644714E-01      1.073818104861E-03
     -1.440000000000E+00      1.822954089746E-01      1.026772622984E-01      7.913032426478E-02      6.849293842590E-02      6.224424056000E-02      5.792630204786E-02      5.462879123338E-02      5.194744891100E-02      4.967647154205E-02      4.769951965558E-02      3.147139510423E-01      1.066491789783E-03
     -1.450000000000E+00      1.845503716820E-01      1.044142174042E-01      8.050820161606E-02      6.965637805057E-02      6.326524885585E-02      5.884259433260E-02      5.546248580119E-02      5.271301621973E-02      5.038424073188E-02      4.835734550018E-02      3.168111843634E-01      1.058718860015E-03
     -1.460000000000E+00      1.868191559556E-01      1.061713155593E-01      8.190348889343E-02      7.083376302692E-02      6.429735201513E-02      5.976775971069E-02      5.630331410222E-02      5.348433976023E-02      5.109666609229E-02      4.901894500982E-02      3.189099196916E-01      1.050496898188E-03
     -1.470000000000E+00      1.891018813200E-01      1.079487612348E-01      8.331640382883E-02      7.202526912935E-02      6.534067759174E-02      6.070188759034E-02      5.715133939023E-02      5.426146656869E-02      5.181378582332E-02      4.968435273122E-02      3.210103199417E-01      1.041822768334E-03
     -1.480000000000E+00      1.913986737816E-01      1.097467618112E-01      8.474716814240E-02      7.323107688507E-02      6.639535813404E-02      6.164507255335E-02      5.800663039563E-02      5.504444957234E-02      5.253564446800E-02      5.035360997353E-02      3.231125559966E-01      1.032693418853E-03
     -1.490000000000E+00      1.937096760580E-01      1.115655396517E-01      8.619601723402E-02      7.445137939347E-02      6.746153762145E-02      6.259741968477E-02      5.886926571629E-02      5.583335115615E-02      5.326229574008E-02      5.102676696492E-02      3.252168087192E-01      1.023105091783E-03
     -1.500000000000E+00      1.960350374540E-01      1.134053195772E-01      8.766319025372E-02      7.568637464971E-02      6.853936548315E-02      6.355903991797E-02      5.973933024722E-02      5.662824050490E-02      5.399380064592E-02      5.170388164682E-02      3.273232675276E-01      1.013054464738E-03
     -1.510000000000E+00      1.983749226879E-01      1.152663385951E-01      8.914893803355E-02      7.693627200771E-02      6.962900197124E-02      6.453005454186E-02      6.061691896187E-02      5.742919675543E-02      5.473023007999E-02      5.238502177065E-02      3.294321362761E-01      1.002538202797E-03
     -1.520000000000E+00      2.007295110235E-01      1.171488449769E-01      9.065352233511E-02      7.820129167148E-02      7.073061783728E-02      6.551059500712E-02      6.150213680813E-02      5.823630895367E-02      5.547166482073E-02      5.307026491482E-02      3.315436291026E-01      9.915532275735E-04
     -1.530000000000E+00      2.030989950691E-01      1.190530961645E-01      9.217721430240E-02      7.948166373753E-02      7.184439384360E-02      6.650080279141E-02      6.239509884090E-02      5.904967638923E-02      5.621819601626E-02      5.375969908134E-02      3.336579728202E-01      9.800964647280E-04
     -1.540000000000E+00      2.054835854272E-01      1.209793639097E-01      9.372029872451E-02      8.077763175981E-02      7.297052380913E-02      6.750083202569E-02      6.329593248884E-02      5.986941054419E-02      5.696992684675E-02      5.445342409790E-02      3.357754092963E-01      9.681650271705E-04
     -1.550000000000E+00      2.078835110041E-01      1.229279347247E-01      9.528307451389E-02      8.208945336769E-02      7.410921534671E-02      6.851085029597E-02      6.420477837136E-02      6.069563588740E-02      5.772697326814E-02      5.515155229129E-02      3.378961938318E-01      9.557561905917E-04
     -1.560000000000E+00      2.102990187960E-01      1.248991074420E-01      9.686585282986E-02      8.341739899242E-02      7.526068906450E-02      6.953103821419E-02      6.512179016351E-02      6.152848997979E-02      5.848946431826E-02      5.585420896497E-02      3.400205999956E-01      9.428652053356E-04
     -1.570000000000E+00      2.127303807725E-01      1.268932020575E-01      9.846896437991E-02      8.476175788671E-02      7.642518361482E-02      7.056159367241E-02      6.604713816216E-02      6.236812642635E-02      5.925754451205E-02      5.656153428569E-02      3.421489229815E-01      9.294911569242E-04
     -1.580000000000E+00      2.151778899837E-01      1.289105564447E-01      1.000927568235E-01      8.612283628091E-02      7.760295445158E-02      7.160273105825E-02      6.698100885124E-02      6.321471471333E-02      6.003137389425E-02      5.727368351096E-02      3.442814653930E-01      9.156302685263E-04
     -1.590000000000E+00      2.176418639316E-01      1.309515256662E-01      1.017375945999E-01      8.750095799168E-02      7.879427508549E-02      7.265468295311E-02      6.792360686620E-02      6.406844230262E-02      6.081113016288E-02      5.799082906940E-02      3.464185595194E-01      9.012792040837E-04
     -1.600000000000E+00      2.201226516735E-01      1.330164922207E-01      1.034038671571E-01      8.889647059961E-02      7.999944163733E-02      7.371770344121E-02      6.887515734788E-02      6.492951625176E-02      6.159700972932E-02      5.871316119992E-02      3.485605591456E-01      8.864347236694E-04
     -1.610000000000E+00      2.226206347873E-01      1.351058662535E-01      1.050919892861E-01      9.030974633799E-02      8.121877423037E-02      7.479206982370E-02      6.983590780624E-02      6.579816509439E-02      6.238922951984E-02      5.944088960952E-02      3.507078418931E-01      8.710937857188E-04
     -1.620000000000E+00      2.251362262953E-01      1.372200834825E-01      1.068024003453E-01      9.174118225429E-02      8.245261779978E-02      7.587808388799E-02      7.080612971912E-02      6.667464067666E-02      6.318802898550E-02      6.017424561228E-02      3.528608150608E-01      8.552558061243E-04
     -1.630000000000E+00      2.276698773874E-01      1.393596109498E-01      1.085355680298E-01      9.319120293324E-02      8.370134420604E-02      7.697607360637E-02      7.178611992499E-02      6.755921932141E-02      6.399367110052E-02      6.091348301543E-02      3.550199137440E-01      8.389181566013E-04
     -1.640000000000E+00      2.302220851736E-01      1.415249570385E-01      1.102919976111E-01      9.466026866282E-02      8.496535938504E-02      7.808639928395E-02      7.277620575882E-02      6.845220595043E-02      6.480644548761E-02      6.165888028258E-02      3.571856056396E-01      8.220771455418E-04
     -1.650000000000E+00      2.327933886093E-01      1.437166635340E-01      1.120722256547E-01      9.614887111128E-02      8.624510070951E-02      7.920945232830E-02      7.377674501611E-02      6.935393508426E-02      6.562667033540E-02      6.241074327779E-02      3.593583984694E-01      8.047324765075E-04
     -1.660000000000E+00      2.353843851132E-01      1.459353282241E-01      1.138768386872E-01      9.765754799986E-02      8.754104842126E-02      8.034566404107E-02      7.478813253715E-02      7.026477554947E-02      6.645469549553E-02      6.316940697655E-02      3.615388333526E-01      7.868810970471E-04
     -1.670000000000E+00      2.379957195489E-01      1.481815854171E-01      1.157064577479E-01      9.918687270874E-02      8.885371943137E-02      8.149550262370E-02      7.581079961331E-02      7.118513167743E-02      6.729090502294E-02      6.393523901394E-02      3.637274962394E-01      7.685214971338E-04
     -1.680000000000E+00      2.406281070395E-01      1.504561357086E-01      1.175617630928E-01      1.007374730593E-01      9.018368121481E-02      8.265948325508E-02      7.684522109541E-02      7.211544809894E-02      6.813572017151E-02      6.470864129086E-02      3.659250198323E-01      7.496515031855E-04
     -1.690000000000E+00      2.432823381486E-01      1.527597482925E-01      1.194434967188E-01      1.023100349621E-01      9.153155648805E-02      8.383817343475E-02      7.789192105288E-02      7.305621545072E-02      6.898960496026E-02      6.549005527698E-02      3.681320978063E-01      7.302722636524E-04
     -1.700000000000E+00      2.459592726963E-01      1.550932517772E-01      1.213524550995E-01      1.039052968326E-01      9.289801890287E-02      8.503218969513E-02      7.895147033620E-02      7.400796868445E-02      6.985306516917E-02      6.627996166078E-02      3.703494765536E-01      7.103795337264E-04
     -1.710000000000E+00      2.486598660235E-01      1.574575661277E-01      1.232895166608E-01      1.055240733498E-01      9.428381393391E-02      8.624221606611E-02      8.002450287331E-02      7.497130137513E-02      7.072666081345E-02      6.707889113242E-02      3.725779683923E-01      6.899758490926E-04
     -1.720000000000E+00      2.513851782665E-01      1.598537076384E-01      1.252556459473E-01      1.071672583999E-01      9.568976073791E-02      8.746900511915E-02      8.111171614672E-02      7.594686584556E-02      7.161100609979E-02      6.788742432831E-02      3.748184671715E-01      6.690616043898E-04
     -1.730000000000E+00      2.541363690649E-01      1.622827815925E-01      1.272518889168E-01      1.088358244904E-01      9.711675507941E-02      8.871338332353E-02      8.221387801199E-02      7.693538071628E-02      7.250677719765E-02      6.870619948497E-02      3.770719448464E-01      6.476387239740E-04
     -1.740000000000E+00      2.569147352294E-01      1.647460292337E-01      1.292794123157E-01      1.105308524399E-01      9.856579083794E-02      8.997626636879E-02      8.333183753561E-02      7.793763857192E-02      7.341471772042E-02      6.953591646670E-02      3.793394551821E-01      6.257045535003E-04
     -1.750000000000E+00      2.597217060313E-01      1.672448148959E-01      1.313394944310E-01      1.122535280181E-01      1.000379617207E-01      9.125866444004E-02      8.446653247360E-02      7.895451461766E-02      7.433564784493E-02      7.037734587457E-02      3.816221570823E-01      6.032628035704E-04
     -1.760000000000E+00      2.625588897194E-01      1.697806738566E-01      1.334335658051E-01      1.140051743730E-01      1.015344867389E-01      9.256170235410E-02      8.561900541467E-02      7.998697987609E-02      7.527047536405E-02      7.123133856672E-02      3.839213461230E-01      5.803181276440E-04
     -1.770000000000E+00      2.654280714141E-01      1.723553057414E-01      1.355632054819E-01      1.157872526304E-01      1.030567144918E-01      9.388662651464E-02      8.679041252816E-02      8.103611107122E-02      7.622020624582E-02      7.209883657847E-02      3.862384511250E-01      5.568757159180E-04
     -1.780000000000E+00      2.683312486351E-01      1.749706233944E-01      1.377301831724E-01      1.176013958692E-01      1.046061501880E-01      9.523482624845E-02      8.798204022734E-02      8.210310342219E-02      7.718595421268E-02      7.298088002962E-02      3.885750394748E-01      5.329420177094E-04
     -1.790000000000E+00      2.712706633830E-01      1.776287754382E-01      1.399364801315E-01      1.194494290543E-01      1.061844747933E-01      9.660785225493E-02      8.919532298703E-02      8.318928790426E-02      7.816895753383E-02      7.387862354036E-02      3.909328604024E-01      5.085251657739E-04
     -1.800000000000E+00      2.742488353192E-01      1.803321849129E-01      1.421843239397E-01      1.213333999748E-01      1.077935727207E-01      9.800744157873E-02      9.043186602033E-02      8.429615196886E-02      7.917059807042E-02      7.479335383705E-02      3.933138488730E-01      4.836335668572E-04
     -1.810000000000E+00      2.772686051487E-01      1.830835846525E-01      1.444762208388E-01      1.232556090955E-01      1.094355595963E-01      9.943554338972E-02      9.169346908015E-02      8.542536141152E-02      8.019242131946E-02      7.572650813028E-02      3.957201846155E-01      4.582813865563E-04
     -1.820000000000E+00      2.803331908565E-01      1.858860875694E-01      1.468150183321E-01      1.252186620226E-01      1.111128257784E-01      1.008943553501E-01      9.298215728884E-02      8.657878695697E-02      8.123615975460E-02      7.667969497403E-02      3.981543153049E-01      4.324873763983E-04
     -1.830000000000E+00      2.834462502689E-01      1.887432387139E-01      1.492039503426E-01      1.272255109481E-01      1.128280752581E-01      1.023863602360E-01      9.430021548394E-02      8.775853632643E-02      8.230376267162E-02      7.765472199926E-02      4.006189849031E-01      4.062680902499E-04
     -1.840000000000E+00      2.866119513694E-01      1.916590877101E-01      1.516467085490E-01      1.292795210480E-01      1.145843866870E-01      1.039143824357E-01      9.565024120866E-02      8.896700458962E-02      8.339744456465E-02      7.865364279384E-02      4.031173244775E-01      3.796504367339E-04
     -1.850000000000E+00      2.898350580447E-01      1.946382921825E-01      1.541475296373E-01      1.313845432150E-01      1.163852744759E-01      1.054816389601E-01      9.703518655996E-02      9.020690762776E-02      8.451971098681E-02      7.967877596040E-02      4.056528515956E-01      3.526649040402E-04
     -1.860000000000E+00      2.931210583977E-01      1.976862308119E-01      1.567113011054E-01      1.335450094187E-01      1.182347743642E-01      1.070918176411E-01      9.845843145618E-02      9.148135238071E-02      8.567342711251E-02      8.073277285881E-02      4.082296128392E-01      3.253504267828E-04
     -1.870000000000E+00      2.964762840196E-01      2.008091357773E-01      1.593436801346E-01      1.357660387310E-01      1.201375383153E-01      1.087491621327E-01      9.992385970196E-02      9.279390481162E-02      8.686187837516E-02      8.181867163615E-02      4.108522224277E-01      2.977543771552E-04
     -1.880000000000E+00      2.999080900429E-01      2.040142611042E-01      1.620512501484E-01      1.380535820345E-01      1.220989690053E-01      1.104585973608E-01      1.014359762519E-01      9.414869975200E-02      8.808887366038E-02      8.293999453331E-02      4.135260493207E-01      2.699412015970E-04
     -1.890000000000E+00      3.034250473589E-01      2.073101154590E-01      1.648417292332E-01      1.404145961534E-01      1.241253625598E-01      1.122258470100E-01      1.030000053499E-01      9.555052439483E-02      8.935881762525E-02      8.410081150420E-02      4.162572434167E-01      2.419815782169E-04
     -1.900000000000E+00      3.070372458398E-01      2.107067373081E-01      1.677242229985E-01      1.428572790641E-01      1.262241289690E-01      1.140576406470E-01      1.046220853637E-01      9.700500175278E-02      9.067688371720E-02      8.530590375109E-02      4.190530489029E-01      2.139782533326E-04
     -1.910000000000E+00      3.107565936107E-01      2.142160200044E-01      1.707095255123E-01      1.453913399276E-01      1.284040336023E-01      1.159619309008E-01      1.063094656198E-01      9.851877046238E-02      9.204917957942E-02      8.656091679539E-02      4.219219486955E-01      1.860597927821E-04
     -1.920000000000E+00      3.145972848361E-01      2.178521868999E-01      1.738105513003E-01      1.480283820994E-01      1.306755364256E-01      1.179481959406E-01      1.080707785475E-01      1.000997318507E-01      9.348297321791E-02      8.787256904345E-02      4.248739872285E-01      1.583915077710E-04
     -1.930000000000E+00      3.185763535364E-01      2.216323586519E-01      1.770428622118E-01      1.507823818832E-01      1.330512263955E-01      1.200278357629E-01      1.099164038763E-01      1.017573871025E-01      9.498700720033E-02      8.924894623693E-02      4.279211566605E-01      1.311933590036E-04
     -1.940000000000E+00      3.227144336134E-01      2.255773155894E-01      1.804253724262E-01      1.536703246016E-01      1.355463942309E-01      1.222146912029E-01      1.118589430241E-01      1.035032746794E-01      9.657190523650E-02      9.069988204094E-02      4.310779319063E-01      1.047570785562E-04
     -1.950000000000E+00      3.270366832518E-01      2.297125188216E-01      1.839812957743E-01      1.567130597225E-01      1.381798017094E-01      1.245257374395E-01      1.139138464528E-01      1.053515399134E-01      9.825069109541E-02      9.223743224223E-02      4.343617371226E-01      7.947849780043E-05
     -1.960000000000E+00      3.315741493102E-01      2.340694658379E-01      1.877394080606E-01      1.599364508488E-01      1.409747268371E-01      1.269820383921E-01      1.161002912172E-01      1.073197476214E-01      1.000395459751E-01      9.387658464053E-02      4.377939312220E-01      5.590519588416E-05
     -1.970000000000E+00      3.363655423174E-01      2.386875268041E-01      1.917357867035E-01      1.633729747846E-01      1.439604252944E-01      1.296100865120E-01      1.184424166262E-01      1.094300293037E-01      1.019588803561E-01      9.563626630856E-02      4.414009060639E-01      3.479714887922E-05
     -1.980000000000E+00      3.414597211481E-01      2.436165124795E-01      1.960161979197E-01      1.670638733416E-01      1.471740597190E-01      1.324435379761E-01      1.209708942512E-01      1.117105130032E-01      1.040346442381E-01      9.754055076772E-02      4.452155274833E-01      1.724597310737E-05
     -1.990000000000E+00      3.469190132288E-01      2.489200610251E-01      2.006393600687E-01      1.710622078123E-01      1.506635365501E-01      1.355258446418E-01      1.237253734997E-01      1.141976016585E-01      1.063004562907E-01      9.962065423478E-02      4.492791056650E-01      4.851427473529E-06
     -2.000000000000E+00      3.528248501957E-01      2.546809434323E-01      2.056819840535E-01      1.754374836855E-01      1.544917150673E-01      1.389140915153E-01      1.267579990041E-01      1.169392174594E-01      1.088006149223E-01      1.019177460925E-01      4.536443279378E-01     -8.881784197001E-16
      0.000000000000E+00      9.195177952392E-11      6.720846101871E-12      5.040412531798E-12      4.480416038177E-12      4.200639835972E-12      4.032330025439E-12      3.920419544556E-12      3.840039397573E-12      3.780531443454E-12      3.733457987209E-12      3.615555675296E-06      1.914468583664E-12
#
#
# Calculation finished at  2022-10-16 07:24:04
