# M=42, N=21, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=2.0, Vnum=81, PBC
# start time 2022-02-15 00:13:17
#                       V#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
     -1.850000000000E+00      2.954171696085E-01      2.000075049866E-01      1.586674261119E-01      1.350876363036E-01      1.194314710626E-01      1.080278773531E-01      9.920671443947E-02      9.209641904880E-02      8.619368969935E-02      8.118448604370E-02      4.107547222857E-01
     -1.900000000000E+00      3.130059484284E-01      2.164297298518E-01      1.725964918377E-01      1.469198844373E-01      1.296323107202E-01      1.169602456490E-01      1.071376174285E-01      9.922192434738E-02      9.265967886375E-02      8.710142040428E-02      4.247470574547E-01
     -1.950000000000E+00      3.344867762413E-01      2.368686657405E-01      1.901601711302E-01      1.619698940431E-01      1.426854374811E-01      1.284389364997E-01      1.173605102506E-01      1.084269973989E-01      1.010262974034E-01      9.476681301863E-02      4.416515216853E-01
     -2.000000000000E+00      3.695120922923E-01      2.710154875511E-01      2.201002123591E-01      1.880119466330E-01      1.655291254135E-01      1.487025868131E-01      1.355296839140E-01      1.248746037057E-01      1.160396121738E-01      1.085696207480E-01      4.688812048355E-01
      0.000000000000E+00      1.520361614382E-10      1.139044414344E-11      8.542944129886E-12      7.593481399226E-12      7.119194123106E-12      6.834532939592E-12      6.644018668567E-12      6.508571459563E-12      6.407319119717E-12      6.327827151154E-12      4.525781680531E-06
      5.000000000000E-02      4.799878383541E-04      9.087213642145E-05      6.815565073737E-05      6.058141590826E-05      5.679377905654E-05      5.452078152324E-05      5.300510367023E-05      5.192217993999E-05      5.110972755196E-05      5.047758940613E-05      1.188516426178E-02
      1.000000000000E-01      1.653568639287E-03      3.597025317394E-04      2.698011644817E-04      2.398017918170E-04      2.247940462592E-04      2.157829593545E-04      2.097702031030E-04      2.054707797878E-04      2.022421905510E-04      1.997274915806E-04      2.353076114119E-02
      1.500000000000E-01      3.364095137815E-03      8.010029133874E-04      6.008725503794E-04      5.340036491188E-04      5.005296109308E-04      4.804136032539E-04      4.669766253098E-04      4.573562481340E-04      4.501212572392E-04      4.444765334637E-04      3.494648672944E-02
      2.000000000000E-01      5.526069266337E-03      1.409533355768E-03      1.057522889273E-03      9.396979511718E-04      8.806640119516E-04      8.451469316806E-04      8.213883589545E-04      8.043489997314E-04      7.915092069624E-04      7.814691767072E-04      4.614147133706E-02
      2.500000000000E-01      8.079505497380E-03      2.180294980532E-03      1.636113849061E-03      1.453560801691E-03      1.361996195686E-03      1.306828646686E-03      1.269859912467E-03      1.243290743064E-03      1.223221513335E-03      1.207485764731E-03      5.712432796656E-02
      3.000000000000E-01      1.097839492105E-02      3.108522782855E-03      2.333207646212E-03      2.072430117181E-03      1.941460729254E-03      1.862419410419E-03      1.809342949072E-03      1.771104241109E-03      1.742139733802E-03      1.719358563966E-03      6.790319398227E-02
      3.500000000000E-01      1.418570151466E-02      4.189678633657E-03      3.145559458517E-03      2.793302310465E-03      2.616127630586E-03      2.508997579936E-03      2.436891844527E-03      2.384801674807E-03      2.345222693692E-03      2.313985800946E-03      7.848576884006E-02
      4.000000000000E-01      1.767068921548E-02      5.419444518107E-03      4.070110305439E-03      3.613329031317E-03      3.383201900779E-03      3.243761318122E-03      3.149668312963E-03      3.081491778025E-03      3.029516152993E-03      2.988343899102E-03      8.887934833257E-02
      4.500000000000E-01      2.140730932487E-02      6.793715985437E-03      5.103980351358E-03      4.529813955106E-03      4.240022788908E-03      4.064030142959E-03      3.944945190719E-03      3.858385858016E-03      3.792161090656E-03      3.739498067624E-03      9.909085553208E-02
      5.000000000000E-01      2.537314594380E-02      8.308596078097E-03      6.244462810423E-03      5.540209805699E-03      5.184062997164E-03      4.967246143675E-03      4.820109626387E-03      4.712802967783E-03      4.630400889341E-03      4.564611539876E-03      1.091268696928E-01
      5.500000000000E-01      2.954868427116E-02      9.960389290302E-03      7.489018094242E-03      6.642115323470E-03      6.212927588713E-03      5.950974665642E-03      5.772665511804E-03      5.642174093698E-03      5.541587309155E-03      5.460953372289E-03      1.189936515279E-01
      6.000000000000E-01      3.391678129810E-02      1.174559620520E-02      8.835268673168E-03      7.833272618319E-03      7.324353034632E-03      7.012904904398E-03      6.800235601825E-03      6.644045815137E-03      6.523185716561E-03      6.425905279020E-03      1.286971675052E-01
      6.500000000000E-01      3.846226877084E-02      1.366090822653E-02      1.028099419600E-02      9.111564530952E-03      8.516206075330E-03      8.150850123572E-03      7.900563070234E-03      7.716083211903E-03      7.572779369589E-03      7.456967326492E-03      1.382431113790E-01
      7.000000000000E-01      4.317164811627E-02      1.570320299375E-02      1.182412729860E-02      1.047501240197E-02      9.786482788119E-03      9.362747888555E-03      9.071512897438E-03      8.856072420845E-03      8.688073167451E-03      8.551762902835E-03      1.476369247205E-01
      7.500000000000E-01      4.803284993311E-02      1.786953990336E-02      1.346274965490E-02      1.192177387789E-02      1.113330753812E-02      1.064666002950E-02      1.031107283381E-02      1.006192261210E-02      9.866896658986E-03      9.708042778740E-03      1.568838151713E-01
      8.000000000000E-01      5.303504172576E-02      2.015715626858E-02      1.519508866202E-02      1.345014111640E-02      1.255493216478E-02      1.200077268401E-02      1.161735429063E-02      1.133166774066E-02      1.110720667057E-02      1.092368862580E-02      1.659887739084E-01
      8.500000000000E-01      5.816847163558E-02      2.256346394184E-02      1.701951462022E-02      1.505853928448E-02      1.404973531970E-02      1.342339635330E-02      1.298859310858E-02      1.266346803803E-02      1.240708953218E-02      1.219671598434E-02      1.749565918682E-01
      9.000000000000E-01      6.342433965488E-02      2.508604628868E-02      1.893453831716E-02      1.674552528875E-02      1.561622191577E-02      1.491296595017E-02      1.442315019825E-02      1.405561125385E-02      1.376476292627E-02      1.352527671957E-02      1.837918746664E-01
      9.500000000000E-01      6.879469052889E-02      2.772265564504E-02      2.093880911174E-02      1.850978683581E-02      1.725302278975E-02      1.646804094682E-02      1.591951216771E-02      1.550651376974E-02      1.517857748925E-02      1.490766110379E-02      1.924990566055E-01
      1.000000000000E+00      7.427232430396E-02      3.047121152454E-02      2.303111371816E-02      2.035014200812E-02      1.895889475599E-02      1.808730579739E-02      1.747629211136E-02      1.701472176071E-02      1.664701834315E-02      1.634229970499E-02      2.010824142816E-01
      1.050000000000E+00      7.985072020997E-02      3.332979896774E-02      2.521037522709E-02      2.226553897234E-02      2.073272071707E-02      1.976957033841E-02      1.909223029402E-02      1.857891216515E-02      1.816870634332E-02      1.782776489149E-02      2.095460787897E-01
      1.100000000000E+00      8.552397243925E-02      3.629666774637E-02      2.747565290658E-02      2.425505629810E-02      2.257351027144E-02      2.151377058246E-02      2.076619512797E-02      2.019789384777E-02      1.974239941610E-02      1.936277231796E-02      2.178940477952E-01
      1.150000000000E+00      9.128673526552E-02      3.937023207230E-02      2.982614251916E-02      2.631790367313E-02      2.448040063358E-02      2.331896974355E-02      2.249718430063E-02      2.187060883047E-02      2.136699387774E-02      2.094618230027E-02      2.261301969240E-01
      1.200000000000E+00      9.713417581986E-02      4.254907073048E-02      3.226117709713E-02      2.845342297967E-02      2.645265784583E-02      2.518435948586E-02      2.428432605569E-02      2.359613360470E-02      2.304152575880E-02      2.257700111409E-02      2.342582903487E-01
      1.250000000000E+00      1.030619338546E-01      4.583192801712E-02      3.478022847263E-02      3.066108999507E-02      2.848967852342E-02      2.710926162337E-02      2.612688084540E-02      2.537368073568E-02      2.476517233923E-02      2.425438241903E-02      2.422819913354E-01
      1.300000000000E+00      1.090660871332E-01      4.921771528490E-02      3.738290941948E-02      3.294051660838E-02      3.059099204548E-02      2.909313019957E-02      2.802424329714E-02      2.720260071449E-02      2.653725386252E-02      2.597762878923E-02      2.502048722079E-01
      1.350000000000E+00      1.151431215353E-01      5.270551301206E-02      4.006897635205E-02      3.529145351988E-02      3.275626317156E-02      3.113555393753E-02      2.997594449401E-02      2.908238406692E-02      2.835723544675E-02      2.774619337774E-02      2.580304238144E-01
      1.400000000000E+00      1.212899052879E-01      5.629457345050E-02      4.283833263327E-02      3.771379348253E-02      3.498529514681E-02      3.323625912753E-02      3.198165464096E-02      3.101266379481E-02      3.022472927369E-02      2.955968180145E-02      2.657620646077E-01
      1.450000000000E+00      1.275036671000E-01      5.998432415783E-02      4.569103274056E-02      4.020757530604E-02      3.727803349660E-02      3.539511313879E-02      3.404118629168E-02      3.299321831639E-02      3.213949721502E-02      3.141785440090E-02      2.734031495318E-01
      1.500000000000E+00      1.337819767846E-01      6.377437163551E-02      4.862728670392E-02      4.277298815411E-02      3.963457011666E-02      3.761212821831E-02      3.615449784611E-02      3.502397465599E-02      3.410145368294E-02      3.332062869585E-02      2.809569781053E-01
      1.550000000000E+00      1.401227293514E-01      6.766450628174E-02      5.164746576634E-02      4.541037693385E-02      4.205514835551E-02      3.988746619677E-02      3.832169787549E-02      3.710501238617E-02      3.611066916135E-02      3.526808245217E-02      2.884268025090E-01
      1.600000000000E+00      1.465241299413E-01      7.165470667686E-02      5.475210774980E-02      4.812024754836E-02      4.454016805188E-02      4.222144320847E-02      4.054304949995E-02      3.923656764840E-02      3.816737383298E-02      3.726045685579E-02      2.958158343286E-01
      1.650000000000E+00      1.529846815346E-01      7.574514518189E-02      5.794192367883E-02      5.090327330146E-02      4.709019163729E-02      4.461453539964E-02      4.281897568066E-02      4.141903801776E-02      4.027196198355E-02      3.929816040040E-02      3.031272511861E-01
      1.700000000000E+00      1.595031728572E-01      7.993619283806E-02      6.121780411886E-02      5.376030121167E-02      4.970595026350E-02      4.706738473665E-02      4.515006466080E-02      4.365298754961E-02      4.242499661080E-02      4.138177299651E-02      3.103642017914E-01
      1.750000000000E+00      1.660786673845E-01      8.422842457171E-02      6.458082602608E-02      5.669235890038E-02      5.238835052794E-02      4.958080541595E-02      4.753707599671E-02      4.593915239636E-02      4.462721457980E-02      4.351205060206E-02      3.175298100896E-01
      1.800000000000E+00      1.727104911733E-01      8.862262288249E-02      6.803225870056E-02      5.970066092867E-02      5.513848086756E-02      5.215579009218E-02      4.998094651115E-02      4.827844642146E-02      4.687953183214E-02      4.568992995182E-02      3.246271770234E-01
      1.850000000000E+00      1.793982212093E-01      9.311978172849E-02      7.157357019259E-02      6.278661566986E-02      5.795761851909E-02      5.479351667500E-02      5.248279679642E-02      5.067196733303E-02      4.918304907986E-02      4.791653373704E-02      3.316593811516E-01
      1.900000000000E+00      1.861416699193E-01      9.772110678754E-02      7.520643116869E-02      6.595183032716E-02      6.084723508365E-02      5.749535405447E-02      5.504393688061E-02      5.312100215597E-02      5.153905697455E-02      5.019317537086E-02      3.386294751597E-01
      1.950000000000E+00      1.929408685848E-01      1.024280147973E-01      7.893271834988E-02      6.919811575516E-02      6.380900202363E-02      6.026286782427E-02      5.766587191248E-02      5.562703271701E-02      5.394904126986E-02      5.252136372332E-02      3.455404801629E-01
      2.000000000000E+00      1.997960437876E-01      1.072421265226E-01      8.275451319594E-02      7.252748762151E-02      6.684479325238E-02      6.309782363464E-02      6.035030586672E-02      5.819173944277E-02      5.641468652452E-02      5.490280658026E-02      3.523953739187E-01


 Calculation finished at  2022-02-15 04:18:00
