# M=60, N=30, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=2.0, Vnum=81, PBC
# start time 2022-02-16 09:32:08
#                       V#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
     -5.500000000000E-01      3.571482242318E-02      1.283408994812E-02      9.656717908450E-03      8.551176606404E-03      7.985688727987E-03      7.636670979413E-03      7.395984701033E-03      7.217278839313E-03      7.077377193271E-03      6.963403587458E-03      1.284056808814E-01
     -6.000000000000E-01      4.157149492341E-02      1.545578748148E-02      1.163709733954E-02      1.029656423556E-02      9.607595051134E-03      9.180039885064E-03      8.883364875744E-03      8.661614418586E-03      8.486809187433E-03      8.343403989671E-03      1.396632000911E-01
     -6.500000000000E-01      4.779506088606E-02      1.835661539338E-02      1.383142562697E-02      1.222719858805E-02      1.139832565058E-02      1.088092226894E-02      1.051955217009E-02      1.024757475428E-02      1.003166646051E-02      9.853311851333E-03      1.508562005692E-01
     -7.000000000000E-01      5.437661685577E-02      2.154589119331E-02      1.624772974637E-02      1.434911125241E-02      1.336240033500E-02      1.274260950123E-02      1.230677567275E-02      1.197643833602E-02      1.171236057619E-02      1.149273941948E-02      1.619857502704E-01
     -7.500000000000E-01      6.130800240768E-02      2.503313398662E-02      1.889434410199E-02      1.666845954483E-02      1.550428459675E-02      1.476818928866E-02      1.424693656170E-02      1.384905178045E-02      1.352878458205E-02      1.326070911129E-02      1.730529557908E-01
     -8.000000000000E-01      6.858165885140E-02      2.882803886041E-02      2.177990745134E-02      1.919151840030E-02      1.782836878231E-02      1.696051597372E-02      1.634157445683E-02      1.586579656327E-02      1.548028381670E-02      1.515563155222E-02      1.840589886410E-01
     -8.500000000000E-01      7.619051725439E-02      3.294044596072E-02      2.491335717029E-02      2.192467260733E-02      2.033894889067E-02      1.932218385777E-02      1.859183888829E-02      1.802656357205E-02      1.756563765973E-02      1.717529790528E-02      1.950051175077E-01
     -9.000000000000E-01      8.412791117486E-02      3.738030449503E-02      2.830392107144E-02      2.487441053816E-02      2.304021096142E-02      2.185550612672E-02      2.099846901568E-02      2.033073911265E-02      1.978305624699E-02      1.931689074568E-02      2.058927482517E-01
     -9.500000000000E-01      9.238751184382E-02      4.215763215969E-02      3.196110719723E-02      2.804732095640E-02      2.593622169863E-02      2.456250279700E-02      2.356178562917E-02      2.277720687170E-02      2.213019693630E-02      2.157701831168E-02      2.167234730343E-01
     -1.000000000000E+00      1.009632879201E-01      4.728247262971E-02      3.589469363054E-02      3.145009604986E-02      2.903092962430E-02      2.744490274783E-02      2.628170100225E-02      2.536437167069E-02      2.460420635012E-02      2.395177763492E-02      2.274991364056E-01
     -1.050000000000E+00      1.098494894077E-01      5.276485178132E-02      4.011471891804E-02      3.508954293552E-02      3.232818065717E-02      3.050416480484E-02      2.915775215272E-02      2.809021075903E-02      2.720179353219E-02      2.643685147108E-02      2.382219161829E-01
     -1.100000000000E+00      1.190406609096E-01      5.861473654753E-02      4.463147618458E-02      3.897260829567E-02      3.583175456004E-02      3.374152538844E-02      3.218916541043E-02      3.095236036362E-02      2.991934124300E-02      2.902764489492E-02      2.488944275645E-01
     -1.150000000000E+00      1.285316990087E-01      6.484200824549E-02      4.945552025949E-02      4.310642622860E-02      3.954543374118E-02      3.715808486333E-02      3.537496421129E-02      3.394824848963E-02      3.275306488647E-02      3.171946909230E-02      2.595198654901E-01
     -1.200000000000E+00      1.383179607773E-01      7.145645736861E-02      5.459769371794E-02      4.749839696326E-02      4.347311427130E-02      4.075494355875E-02      3.871413093709E-02      3.707528366576E-02      3.569922694018E-02      3.450777794946E-02      2.701021849978E-01
     -1.250000000000E+00      1.483954525012E-01      7.846782490776E-02      6.006919205067E-02      5.215631610410E-02      4.761897957019E-02      4.453340778333E-02      4.220584163989E-02      4.033111595596E-02      3.875442008158E-02      3.738846726042E-02      2.806463479490E-01
     -1.300000000000E+00      1.587611275907E-01      8.588591757295E-02      6.588169088342E-02      5.708857658444E-02      5.198775958702E-02      4.849528826971E-02      4.584979410136E-02      4.371398755334E-02      4.191593266378E-02      4.035824654649E-02      2.911586590914E-01
     -1.350000000000E+00      1.694133480615E-01      9.372085062577E-02      7.204758013641E-02      6.230448373892E-02      5.658511378899E-02      5.264332678290E-02      4.964666100576E-02      4.722319985034E-02      4.518221838610E-02      4.341510075915E-02      3.016472267794E-01
     -1.400000000000E+00      1.803525921825E-01      1.019834991713E-01      7.858037348531E-02      6.781474323169E-02      6.141819223616E-02      5.698180000205E-02      5.359871131102E-02      5.085973358086E-02      4.855350063790E-02      4.655886727446E-02      3.121226167563E-01
     -1.450000000000E+00      1.915825319987E-01      1.106862873393E-01      8.549540451065E-02      7.363221726460E-02      6.649645850107E-02      6.151737467961E-02      5.771066454355E-02      5.462707806632E-02      5.203256011232E-02      4.979197111624E-02      3.225987843175E-01
     -1.500000000000E+00      2.031116955185E-01      1.198445355439E-01      9.281099979522E-02      7.977310977627E-02      7.183291195964E-02      6.626033322455E-02      6.199088177137E-02      5.853236039248E-02      5.562578618733E-02      5.312039124821E-02      3.330944568796E-01
     -1.550000000000E+00      2.149560522167E-01      1.294787246578E-01      1.005504431284E-01      8.625884566480E-02      7.744593411581E-02      7.122636329604E-02      6.645306293288E-02      6.258792579701E-02      5.934462948246E-02      5.655498519740E-02      3.436352003567E-01
     -1.600000000000E+00      2.271431237114E-01      1.396183011272E-01      1.087452812469E-01      9.311911025035E-02      8.336215394265E-02      7.643925159635E-02      7.111874973735E-02      6.681363785607E-02      6.320770104395E-02      6.011339961985E-02      3.542566578650E-01
     -1.650000000000E+00      2.397187069146E-01      1.503081704925E-01      1.174409897281E-01      1.003969167999E-01      8.962107031872E-02      8.193511921154E-02      7.602119612767E-02      7.124040399954E-02      6.724398024048E-02      6.382299403400E-02      3.650097508951E-01
     -1.700000000000E+00      2.527583032497E-01      1.616200344273E-01      1.267069253820E-01      1.081573647404E-01      9.628286466565E-02      8.776944988084E-02      8.121171853501E-02      7.591593153063E-02      7.149805169125E-02      6.772562798397E-02      3.759695169611E-01
     -1.750000000000E+00      2.663876275208E-01      1.736730847208E-01      1.366546140880E-01      1.165036135141E-01      1.034424708441E-01      9.402960738174E-02      8.677092846764E-02      8.091488279962E-02      7.603934937983E-02      7.188613031452E-02      3.872509796721E-01
     -1.800000000000E+00      2.808224059870E-01      1.866744309653E-01      1.474737123906E-01      1.256082825269E-01      1.112571273972E-01      1.008592542662E-01      9.283059819745E-02      8.635863921339E-02      8.098016881960E-02      7.640883302746E-02      3.990402280924E-01
     -1.850000000000E+00      2.964553780381E-01      2.010074566752E-01      1.595110407852E-01      1.357827388305E-01      1.200073198627E-01      1.085124499142E-01      9.962217325214E-02      9.245921897769E-02      8.651575812547E-02      8.147443316779E-02      4.116631655187E-01
     -1.900000000000E+00      3.140869026278E-01      2.174648172428E-01      1.734798126339E-01      1.476615863034E-01      1.302599412076E-01      1.174991578620E-01      1.076077413594E-01      9.963819137739E-02      9.303312917570E-02      8.744023811342E-02      4.257702558740E-01
     -1.950000000000E+00      3.357976089039E-01      2.381249890266E-01      1.912482551922E-01      1.629013444433E-01      1.434894267214E-01      1.291417996618E-01      1.179829542043E-01      1.089847567493E-01      1.015312812650E-01      9.522810372543E-02      4.430419826391E-01
     -2.000000000000E+00      3.736334653048E-01      2.750658839494E-01      2.237030147807E-01      1.911795025128E-01      1.683303244487E-01      1.512030473631E-01      1.377827787137E-01      1.269222747026E-01      1.179147285431E-01      1.102981382223E-01      4.732114234280E-01
      0.000000000000E+00      1.911364400087E-10      1.454036890891E-11      1.090505463708E-11      9.693135183397E-12      9.087841590372E-12      8.724132527504E-12      8.481659818926E-12      8.308909116295E-12      8.178790977809E-12      8.077538637963E-12      4.923821049996E-06
      5.000000000000E-02      4.877126704268E-04      9.264098957962E-05      6.948235147508E-05      6.176055779283E-05      5.789908612552E-05      5.558174341447E-05      5.403646521041E-05      5.293236674797E-05      5.210400564604E-05      5.145946946961E-05      1.195616317553E-02
      1.000000000000E-01      1.679190984076E-03      3.666590280513E-04      2.750194844849E-04      2.444380121456E-04      2.291383583035E-04      2.199514411392E-04      2.138208940390E-04      2.094368455947E-04      2.061443601016E-04      2.035795843889E-04      2.366886697708E-02
      1.500000000000E-01      3.414666853690E-03      8.163845660500E-04      6.124134582945E-04      5.442510396381E-04      5.101260332361E-04      4.896160929748E-04      4.759137046038E-04      4.661013619356E-04      4.587203118680E-04      4.529601360077E-04      3.514797879821E-02
      2.000000000000E-01      5.606938630962E-03      1.436393762126E-03      1.077682547482E-03      9.575834501923E-04      8.973995447987E-04      8.611822610400E-04      8.369483894954E-04      8.195622682123E-04      8.064560661567E-04      7.962032104780E-04      4.640279130381E-02
      2.500000000000E-01      8.194830359419E-03      2.221502580873E-03      1.667053634483E-03      1.480982178271E-03      1.387627893764E-03      1.331362469163E-03      1.293641845908E-03      1.266518565985E-03      1.246018900050E-03      1.229935220393E-03      5.744207188084E-02
      3.000000000000E-01      1.113142573739E-02      3.166760781111E-03      2.376954884274E-03      2.111155066320E-03      1.977613325032E-03      1.896980511028E-03      1.842803226864E-03      1.803744284568E-03      1.774135088735E-03      1.750826418501E-03      6.827410449537E-02
      3.500000000000E-01      1.437896414740E-02      4.267445911655E-03      3.204008756927E-03      2.844968519969E-03      2.664292453447E-03      2.554975819586E-03      2.481341490125E-03      2.428099210060E-03      2.387603847153E-03      2.355608101798E-03      7.890672778637E-02
      4.000000000000E-01      1.790611392815E-02      5.519057369498E-03      4.145025369907E-03      3.679445075961E-03      3.444736919793E-03      3.302407010858E-03      3.206271783277E-03      3.136538123056E-03      3.083309459773E-03      3.041087687810E-03      8.934736967678E-02
      4.500000000000E-01      2.168632732636E-02      6.917310603502E-03      5.196996246212E-03      4.611760944949E-03      4.316153674766E-03      4.136454728868E-03      4.014720816075E-03      3.926118716330E-03      3.858231785909E-03      3.804161862472E-03      9.960307885027E-02
      5.000000000000E-01      2.569676414598E-02      8.458131453848E-03      6.357088417455E-03      5.639243531443E-03      5.275884929591E-03      5.054423860031E-03      4.903931313784E-03      4.794008307991E-03      4.709455274497E-03      4.641827948603E-03      1.096805533618E-01
      5.500000000000E-01      2.991754552391E-02      1.013765076458E-02      7.622638964211E-03      6.759369031932E-03      6.321407900371E-03      6.053745267331E-03      5.871265722864E-03      5.737489540517E-03      5.634176695561E-03      5.551193716746E-03      1.195861669569E-01
      6.000000000000E-01      3.433121338343E-02      1.195219923228E-02      8.991149947361E-03      7.969760097260E-03      7.450334362971E-03      7.131977087180E-03      6.914209235053E-03      6.753965152565E-03      6.629711694124E-03      6.529485760959E-03      1.293259931173E-01
      6.500000000000E-01      3.892232543546E-02      1.389830256408E-02      1.046028376937E-02      9.268183619443E-03      8.660410101573E-03      8.286805693206E-03      8.030372253725E-03      7.840961965893E-03      7.693500326107E-03      7.574056615028E-03      1.389058272198E-01
      7.000000000000E-01      4.367714333184E-02      1.597267691392E-02      1.202785892777E-02      1.065254863383E-02      9.949514266625E-03      9.516046364778E-03      9.217492360478E-03      8.996134164228E-03      8.823111670819E-03      8.682390720380E-03      1.483312068503E-01
      7.500000000000E-01      4.858338752210E-02      1.817222479938E-02      1.369184630183E-02      1.212090448223E-02      1.131565879809E-02      1.081764382840E-02      1.047343596279E-02      1.021726605788E-02      1.001624772678E-02      9.852109465213E-03      1.576074308866E-01
      8.000000000000E-01      5.363004064398E-02      2.049403125240E-02      1.545036577577E-02      1.367143908691E-02      1.275698779567E-02      1.218967258007E-02      1.179619955413E-02      1.150227428693E-02      1.127074656401E-02      1.108097528735E-02      1.667395768803E-01
      8.500000000000E-01      5.880718786980E-02      2.293536049962E-02      1.730168341389E-02      1.530247754262E-02      1.427177704388E-02      1.363033720170E-02      1.318391080657E-02      1.284920969149E-02      1.258458497039E-02      1.236689508819E-02      1.757325175098E-01
      9.000000000000E-01      6.410588552797E-02      2.549365310497E-02      1.924420913039E-02      1.701248099443E-02      1.585843367673E-02      1.513797267216E-02      1.463482951153E-02      1.425625887882E-02      1.395588063637E-02      1.370792301655E-02      1.845909359564E-01
      9.500000000000E-01      6.951805182010E-02      2.816652354752E-02      2.127649482901E-02      1.880004579795E-02      1.751549599459E-02      1.671104470069E-02      1.614734841039E-02      1.572174554375E-02      1.538289394866E-02      1.510226270756E-02      1.933193403413E-01
      1.000000000000E+00      7.503637508409E-02      3.095175824552E-02      2.339723301738E-02      2.066390298196E-02      1.924163346313E-02      1.834815012311E-02      1.771999396648E-02      1.724413160434E-02      1.686402946651E-02      1.654826906258E-02      2.019220772013E-01
      1.050000000000E+00      8.065423659953E-02      3.384731427969E-02      2.560525608760E-02      2.260291819422E-02      2.103564707109E-02      2.004801753814E-02      1.935142725801E-02      1.882201833715E-02      1.839783727070E-02      1.804444976720E-02      2.104033445813E-01
      1.100000000000E+00      8.636564523581E-02      3.685131880895E-02      2.789953625946E-02      2.461609213946E-02      2.289647006224E-02      2.180950820651E-02      2.104044502262E-02      2.045414755076E-02      1.998301423272E-02      1.958946660511E-02      2.187672045779E-01
      1.150000000000E+00      9.216518122861E-02      3.996206868436E-02      3.027918581177E-02      2.670256120643E-02      2.482316878288E-02      2.363161698892E-02      2.278598065902E-02      2.213940263012E-02      2.161840506293E-02      2.118213645185E-02      2.270175948897E-01
      1.200000000000E+00      9.804794887136E-02      4.317803123692E-02      3.274345835028E-02      2.886159893488E-02      2.681494423600E-02      2.551347387366E-02      2.458710570635E-02      2.387680994866E-02      2.330300361537E-02      2.282143241118E-02      2.351583405852E-01
      1.250000000000E+00      1.040095360938E-01      4.649784574858E-02      3.529175074685E-02      3.109261802390E-02      2.887113408269E-02      2.745434586453E-02      2.644303159761E-02      2.566554046775E-02      2.503595429120E-02      2.450648495840E-02      2.431931654608E-01
      1.300000000000E+00      1.100459796781E-01      4.992032543556E-02      3.792360562638E-02      3.339517279406E-02      3.099121502572E-02      2.945363918283E-02      2.835311165743E-02      2.750491150993E-02      2.681655354353E-02      2.623658310997E-02      2.511257028345E-01
      1.350000000000E+00      1.161537362023E-01      5.344446064049E-02      4.063871494739E-02      3.576896257851E-02      3.317480600475E-02      3.151090218110E-02      3.031684371831E-02      2.939438906118E-02      2.864425182402E-02      2.801117594864E-02      2.589595065991E-01
      1.400000000000E+00      1.223296575683E-01      5.706942294485E-02      4.343692447200E-02      3.821383588412E-02      3.542167207078E-02      3.362582885676E-02      3.233387326103E-02      3.133359052472E-02      3.051865591044E-02      2.982987446057E-02      2.666980621171E-01
      1.450000000000E+00      1.285709705581E-01      6.079457020320E-02      4.631823914196E-02      4.072979535695E-02      3.773172898434E-02      3.579826301958E-02      3.440399714219E-02      3.332228799845E-02      3.243953169691E-02      3.169245377661E-02      2.743447970554E-01
      1.500000000000E+00      1.348752602060E-01      6.461945276863E-02      4.928282959131E-02      4.331700376420E-02      4.010504873662E-02      3.802820330303E-02      3.652716809257E-02      3.536041225496E-02      3.440680762321E-02      3.359885599349E-02      2.819030922413E-01
      1.550000000000E+00      1.412404565264E-01      6.854382084976E-02      5.233103977408E-02      4.597579099433E-02      4.254186600792E-02      4.031580904452E-02      3.870350002096E-02      3.744805746908E-02      3.642057879879E-02      3.554919364229E-02      2.893762926898E-01
      1.600000000000E+00      1.476648243706E-01      7.256763319217E-02      5.546339588555E-02      4.870666224825E-02      4.504258573127E-02      4.266140719832E-02      4.093327428427E-02      3.958548685088E-02      3.848111197764E-02      3.754375395991E-02      2.967677186546E-01
      1.650000000000E+00      1.541469559787E-01      7.669106697562E-02      5.868061652724E-02      5.151030741010E-02      4.760779177392E-02      4.506550031223E-02      4.321694696993E-02      4.177313924378E-02      4.058885145661E-02      3.958300404870E-02      3.040806767124E-01
      1.700000000000E+00      1.606857656993E-01      8.091452875530E-02      6.198362401662E-02      5.438761154586E-02      5.023825671511E-02      4.752877556860E-02      4.555515720869E-02      4.401163672057E-02      4.274442594302E-02      4.166759698275E-02      3.113184706090E-01
      1.750000000000E+00      1.672804872259E-01      8.523866702112E-02      6.537355733281E-02      5.733966696328E-02      5.293495311202E-02      5.005211524816E-02      4.794873684820E-02      4.630179348268E-02      4.494865667538E-02      4.379837912586E-02      3.184844122021E-01
      1.800000000000E+00      1.739306715504E-01      8.966438502821E-02      6.885178568902E-02      6.036778605501E-02      5.569906563473E-02      5.263660811638E-02      5.039872108000E-02      4.864462573225E-02      4.720256653130E-02      4.597639845141E-02      3.255818313086E-01
      1.850000000000E+00      1.806361861832E-01      9.419285463716E-02      7.241992335337E-02      6.347351546017E-02      5.853200454336E-02      5.528356215422E-02      5.290636039749E-02      5.104136285358E-02      4.950739042289E-02      4.820291413186E-02      3.326140848579E-01
      1.900000000000E+00      1.873972140381E-01      9.882552998872E-02      7.607984484238E-02      6.665865086995E-02      6.143541997103E-02      5.799451819759E-02      5.547313352418E-02      5.349345960263E-02      5.186458672570E-02      5.047940718379E-02      3.395845642110E-01
      1.950000000000E+00      1.942142505765E-01      1.035641599546E-01      7.983369968989E-02      6.992525187162E-02      6.441121654388E-02      6.077126411364E-02      5.810076101026E-02      5.600260905227E-02      5.427584952616E-02      5.280759198110E-02      3.464966996240E-01
      2.000000000000E+00      2.010880975755E-01      1.084107981147E-01      8.368392582839E-02      7.327565606464E-02      6.746156770977E-02      6.361584898212E-02      6.079121903240E-02      5.857075587552E-02      5.674312130294E-02      5.518942827738E-02      3.533539606387E-01


 Calculation finished at  2022-02-17 06:39:16
